time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,mass_kg,cg_z,thrust_x,thrust_y,thrust_z,aero_x,aero_y,aero_z,inertia_x,inertia_y,inertia_z,wind_x,wind_y,wind_z,tvc_cmd_pitch,tvc_cmd_yaw,tvc_err_pitch,tvc_err_yaw,num_engines
14.07,-15.3717,0,1500.22,-3.5361,0,188.049,0,0,0,0.999858,0,-0.016857,0,0,-0.000608265,0,89.7266,0.994734,-26.2163,0,1549.43,36.0325,-0,-236.013,122.484,122.484,2.39453,10,0,0,-0.0169186,-0,0.0337155,0,1
14.08,-15.4071,0,1502.1,-3.53994,0,188.097,0,0,0,0.999858,0,-0.01686,0,0,-0.000608127,0,89.7218,0.994711,-26.2219,0,1549.49,36.0403,-0,-236.091,122.48,122.48,2.39444,10,0,0,-0.0169216,-0,0.0337216,0,1
14.09,-15.4425,0,1503.98,-3.54378,0,188.145,0,0,0,0.999858,0,-0.016863,0,0,-0.000607988,0,89.717,0.994688,-26.2276,0,1549.55,36.0482,-0,-236.168,122.476,122.476,2.39434,10,0,0,-0.0169246,-0,0.0337277,0,1
14.1,-15.4779,0,1505.86,-3.54763,0,188.194,0,0,0,0.999858,0,-0.0168661,0,0,-0.000607849,0,89.7122,0.994665,-26.2333,0,1549.61,36.0561,-0,-236.245,122.472,122.472,2.39424,10,0,0,-0.0169277,-0,0.0337338,0,1
14.11,-15.5134,0,1507.74,-3.55147,0,188.242,0,0,0,0.999858,0,-0.0168691,0,0,-0.00060771,0,89.7074,0.994642,-26.2389,0,1549.66,36.0639,-0,-236.322,122.468,122.468,2.39415,10,0,0,-0.0169307,-0,0.0337399,0,1
14.12,-15.549,0,1509.62,-3.55531,0,188.29,0,0,0,0.999858,0,-0.0168722,0,0,-0.00060757,0,89.7026,0.994619,-26.2446,0,1549.72,36.0718,-0,-236.399,122.464,122.464,2.39405,10,0,0,-0.0169337,-0,0.0337459,0,1
14.13,-15.5845,0,1511.51,-3.55916,0,188.338,0,0,0,0.999858,0,-0.0168752,0,0,-0.00060743,0,89.6978,0.994597,-26.2503,0,1549.78,36.0796,-0,-236.476,122.46,122.46,2.39396,10,0,0,-0.0169367,-0,0.033752,0,1
14.14,-15.6202,0,1513.39,-3.56301,0,188.387,0,0,0,0.999858,0,-0.0168782,0,0,-0.000607289,0,89.693,0.994574,-26.2559,0,1549.84,36.0875,-0,-236.553,122.456,122.456,2.39386,10,0,0,-0.0169398,-0,0.0337581,0,1
14.15,-15.6558,0,1515.27,-3.56685,0,188.435,0,0,0,0.999858,0,-0.0168813,0,0,-0.000607148,0,89.6882,0.994551,-26.2616,0,1549.9,36.0953,-0,-236.63,122.452,122.452,2.39376,10,0,0,-0.0169428,-0,0.0337641,0,1
14.16,-15.6915,0,1517.16,-3.5707,0,188.483,0,0,0,0.999857,0,-0.0168843,0,0,-0.000607007,0,89.6834,0.994528,-26.2673,0,1549.95,36.1032,-0,-236.707,122.448,122.448,2.39367,10,0,0,-0.0169458,-0,0.0337702,0,1
14.17,-15.7272,0,1519.04,-3.57455,0,188.531,0,0,0,0.999857,0,-0.0168873,0,0,-0.000606865,0,89.6786,0.994505,-26.2729,0,1550.01,36.111,-0,-236.784,122.444,122.444,2.39357,10,0,0,-0.0169488,-0,0.0337763,0,1
14.18,-15.763,0,1520.93,-3.5784,0,188.58,0,0,0,0.999857,0,-0.0168904,0,0,-0.000606723,0,89.6738,0.994482,-26.2786,0,1550.07,36.1189,-0,-236.861,122.44,122.44,2.39348,10,0,0,-0.0169519,-0,0.0337824,0,1
14.19,-15.7988,0,1522.82,-3.58225,0,188.628,0,0,0,0.999857,0,-0.0168934,0,0,-0.000606581,0,89.669,0.994459,-26.2842,0,1550.13,36.1267,-0,-236.938,122.436,122.436,2.39338,10,0,0,-0.0169549,-0,0.0337884,0,1
14.2,-15.8346,0,1524.7,-3.5861,0,188.676,0,0,0,0.999857,0,-0.0168964,0,0,-0.000606438,0,89.6642,0.994436,-26.2899,0,1550.18,36.1346,-0,-237.015,122.432,122.432,2.39328,10,0,0,-0.0169579,-0,0.0337945,0,1
14.21,-15.8705,0,1526.59,-3.58995,0,188.725,0,0,0,0.999857,0,-0.0168995,0,0,-0.000606295,0,89.6594,0.994413,-26.2956,0,1550.24,36.1424,-0,-237.092,122.428,122.428,2.39319,10,0,0,-0.0169609,-0,0.0338006,0,1
14.22,-15.9064,0,1528.48,-3.5938,0,188.773,0,0,0,0.999857,0,-0.0169025,0,0,-0.000606152,0,89.6546,0.99439,-26.3012,0,1550.3,36.1503,-0,-237.169,122.424,122.424,2.39309,10,0,0,-0.0169639,-0,0.0338066,0,1
14.23,-15.9424,0,1530.37,-3.59765,0,188.821,0,0,0,0.999857,0,-0.0169055,0,0,-0.000606008,0,89.6498,0.994368,-26.3069,0,1550.36,36.1581,-0,-237.246,122.42,122.42,2.393,10,0,0,-0.0169669,-0,0.0338127,0,1
14.24,-15.9784,0,1532.25,-3.60151,0,188.87,0,0,0,0.999857,0,-0.0169086,0,0,-0.000605865,0,89.645,0.994345,-26.3125,0,1550.42,36.1659,-0,-237.323,122.416,122.416,2.3929,10,0,0,-0.01697,-0,0.0338187,0,1
14.25,-16.0144,0,1534.14,-3.60536,0,188.918,0,0,0,0.999857,0,-0.0169116,0,0,-0.000605721,0,89.6402,0.994322,-26.3182,0,1550.47,36.1738,-0,-237.4,122.412,122.412,2.3928,10,0,0,-0.016973,-0,0.0338248,0,1
14.26,-16.0505,0,1536.03,-3.60922,0,188.966,0,0,0,0.999857,0,-0.0169146,0,0,-0.000605577,0,89.6354,0.994299,-26.3238,0,1550.53,36.1816,-0,-237.477,122.408,122.408,2.39271,10,0,0,-0.016976,-0,0.0338308,0,1
14.27,-16.0866,0,1537.92,-3.61307,0,189.015,0,0,0,0.999857,0,-0.0169176,0,0,-0.000605432,0,89.6306,0.994276,-26.3295,0,1550.59,36.1895,-0,-237.554,122.404,122.404,2.39261,10,0,0,-0.016979,-0,0.0338369,0,1
14.28,-16.1227,0,1539.81,-3.61693,0,189.063,0,0,0,0.999857,0,-0.0169207,0,0,-0.000605287,0,89.6258,0.994253,-26.3352,0,1550.65,36.1973,-0,-237.631,122.4,122.4,2.39252,10,0,0,-0.016982,-0,0.033843,0,1
14.29,-16.1589,0,1541.7,-3.62079,0,189.111,0,0,0,0.999857,0,-0.0169237,0,0,-0.000605142,0,89.621,0.99423,-26.3408,0,1550.7,36.2051,-0,-237.708,122.397,122.397,2.39242,10,0,0,-0.016985,-0,0.033849,0,1
14.3,-16.1952,0,1543.59,-3.62465,0,189.16,0,0,0,0.999857,0,-0.0169267,0,0,-0.000604997,0,89.6162,0.994207,-26.3465,0,1550.76,36.213,-0,-237.785,122.393,122.393,2.39232,10,0,0,-0.016988,-0,0.0338551,0,1
14.31,-16.2314,0,1545.49,-3.62851,0,189.208,0,0,0,0.999857,0,-0.0169297,0,0,-0.000604852,0,89.6114,0.994184,-26.3521,0,1550.82,36.2208,-0,-237.862,122.389,122.389,2.39223,10,0,0,-0.016991,-0,0.0338611,0,1
14.32,-16.2677,0,1547.38,-3.63237,0,189.256,0,0,0,0.999857,0,-0.0169328,0,0,-0.000604706,0,89.6066,0.994161,-26.3578,0,1550.88,36.2286,-0,-237.939,122.385,122.385,2.39213,10,0,0,-0.016994,-0,0.0338672,0,1
14.33,-16.3041,0,1549.27,-3.63623,0,189.305,0,0,0,0.999857,0,-0.0169358,0,0,-0.000604561,0,89.6018,0.994138,-26.3634,0,1550.94,36.2365,-0,-238.016,122.381,122.381,2.39204,10,0,0,-0.0169971,-0,0.0338732,0,1
14.34,-16.3405,0,1551.16,-3.64009,0,189.353,0,0,0,0.999857,0,-0.0169388,0,0,-0.000604415,0,89.597,0.994115,-26.3691,0,1550.99,36.2443,-0,-238.093,122.377,122.377,2.39194,10,0,0,-0.0170001,-0,0.0338792,0,1
14.35,-16.3769,0,1553.06,-3.64395,0,189.402,0,0,0,0.999856,0,-0.0169418,0,0,-0.000604269,0,89.5922,0.994092,-26.3747,0,1551.05,36.2521,-0,-238.17,122.373,122.373,2.39184,10,0,0,-0.0170031,-0,0.0338853,0,1
14.36,-16.4133,0,1554.95,-3.64782,0,189.45,0,0,0,0.999856,0,-0.0169449,0,0,-0.000604123,0,89.5874,0.99407,-26.3804,0,1551.11,36.26,-0,-238.247,122.369,122.369,2.39175,10,0,0,-0.0170061,-0,0.0338913,0,1
14.37,-16.4498,0,1556.85,-3.65168,0,189.498,0,0,0,0.999856,0,-0.0169479,0,0,-0.000603976,0,89.5826,0.994047,-26.386,0,1551.17,36.2678,-0,-238.323,122.365,122.365,2.39165,10,0,0,-0.0170091,-0,0.0338974,0,1
14.38,-16.4864,0,1558.74,-3.65554,0,189.547,0,0,0,0.999856,0,-0.0169509,0,0,-0.00060383,0,89.5778,0.994024,-26.3916,0,1551.22,36.2756,-0,-238.4,122.361,122.361,2.39156,10,0,0,-0.0170121,-0,0.0339034,0,1
14.39,-16.5229,0,1560.64,-3.65941,0,189.595,0,0,0,0.999856,0,-0.0169539,0,0,-0.000603683,0,89.573,0.994001,-26.3973,0,1551.28,36.2835,-0,-238.477,122.357,122.357,2.39146,10,0,0,-0.0170151,-0,0.0339095,0,1
14.4,-16.5596,0,1562.53,-3.66328,0,189.644,0,0,0,0.999856,0,-0.0169569,0,0,-0.000603536,0,89.5682,0.993978,-26.4029,0,1551.34,36.2913,-0,-238.554,122.353,122.353,2.39136,10,0,0,-0.0170181,-0,0.0339155,0,1
14.41,-16.5962,0,1564.43,-3.66714,0,189.692,0,0,0,0.999856,0,-0.0169599,0,0,-0.000603389,0,89.5634,0.993955,-26.4086,0,1551.4,36.2991,-0,-238.631,122.349,122.349,2.39127,10,0,0,-0.0170211,-0,0.0339215,0,1
14.42,-16.6329,0,1566.33,-3.67101,0,189.74,0,0,0,0.999856,0,-0.016963,0,0,-0.000603242,0,89.5586,0.993932,-26.4142,0,1551.46,36.3069,-0,-238.708,122.345,122.345,2.39117,10,0,0,-0.0170241,-0,0.0339276,0,1
14.43,-16.6696,0,1568.23,-3.67488,0,189.789,0,0,0,0.999856,0,-0.016966,0,0,-0.000603094,0,89.5538,0.993909,-26.4199,0,1551.51,36.3148,-0,-238.785,122.341,122.341,2.39108,10,0,0,-0.0170271,-0,0.0339336,0,1
14.44,-16.7064,0,1570.12,-3.67875,0,189.837,0,0,0,0.999856,0,-0.016969,0,0,-0.000602947,0,89.549,0.993886,-26.4255,0,1551.57,36.3226,-0,-238.862,122.337,122.337,2.39098,10,0,0,-0.0170301,-0,0.0339396,0,1
14.45,-16.7432,0,1572.02,-3.68262,0,189.886,0,0,0,0.999856,0,-0.016972,0,0,-0.000602799,0,89.5442,0.993863,-26.4311,0,1551.63,36.3304,-0,-238.939,122.333,122.333,2.39088,10,0,0,-0.0170331,-0,0.0339456,0,1
14.46,-16.7801,0,1573.92,-3.68649,0,189.934,0,0,0,0.999856,0,-0.016975,0,0,-0.000602652,0,89.5394,0.99384,-26.4368,0,1551.69,36.3382,-0,-239.016,122.329,122.329,2.39079,10,0,0,-0.0170361,-0,0.0339517,0,1
14.47,-16.8169,0,1575.82,-3.69036,0,189.983,0,0,0,0.999856,0,-0.016978,0,0,-0.000602504,0,89.5346,0.993817,-26.4424,0,1551.74,36.346,-0,-239.092,122.325,122.325,2.39069,10,0,0,-0.0170391,-0,0.0339577,0,1
14.48,-16.8539,0,1577.72,-3.69423,0,190.031,0,0,0,0.999856,0,-0.016981,0,0,-0.000602356,0,89.5298,0.993794,-26.4481,0,1551.8,36.3539,-0,-239.169,122.321,122.321,2.3906,10,0,0,-0.0170421,-0,0.0339637,0,1
14.49,-16.8908,0,1579.62,-3.69811,0,190.08,0,0,0,0.999856,0,-0.0169841,0,0,-0.000602208,0,89.525,0.993771,-26.4537,0,1551.86,36.3617,-0,-239.246,122.317,122.317,2.3905,10,0,0,-0.0170451,-0,0.0339697,0,1
14.5,-16.9278,0,1581.52,-3.70198,0,190.128,0,0,0,0.999856,0,-0.0169871,0,0,-0.000602059,0,89.5202,0.993748,-26.4593,0,1551.92,36.3695,-0,-239.323,122.313,122.313,2.3904,10,0,0,-0.0170481,-0,0.0339758,0,1
14.51,-16.9649,0,1583.42,-3.70586,0,190.177,0,0,0,0.999856,0,-0.0169901,0,0,-0.000601911,0,89.5154,0.993725,-26.465,0,1551.98,36.3773,-0,-239.4,122.309,122.309,2.39031,10,0,0,-0.0170511,-0,0.0339818,0,1
14.52,-17.0019,0,1585.33,-3.70973,0,190.225,0,0,0,0.999856,0,-0.0169931,0,0,-0.000601763,0,89.5106,0.993702,-26.4706,0,1552.03,36.3851,-0,-239.477,122.305,122.305,2.39021,10,0,0,-0.0170541,-0,0.0339878,0,1
14.53,-17.0391,0,1587.23,-3.71361,0,190.274,0,0,0,0.999856,0,-0.0169961,0,0,-0.000601614,0,89.5058,0.99368,-26.4762,0,1552.09,36.3929,-0,-239.554,122.301,122.301,2.39012,10,0,0,-0.0170571,-0,0.0339938,0,1
14.54,-17.0762,0,1589.13,-3.71748,0,190.322,0,0,0,0.999856,0,-0.0169991,0,0,-0.000601466,0,89.501,0.993657,-26.4819,0,1552.15,36.4007,-0,-239.63,122.297,122.297,2.39002,10,0,0,-0.0170601,-0,0.0339998,0,1
14.55,-17.1134,0,1591.04,-3.72136,0,190.371,0,0,0,0.999855,0,-0.0170021,0,0,-0.000601317,0,89.4962,0.993634,-26.4875,0,1552.21,36.4085,-0,-239.707,122.293,122.293,2.38992,10,0,0,-0.0170631,-0,0.0340059,0,1
14.56,-17.1506,0,1592.94,-3.72524,0,190.419,0,0,0,0.999855,0,-0.0170051,0,0,-0.000601168,0,89.4914,0.993611,-26.4931,0,1552.27,36.4163,-0,-239.784,122.289,122.289,2.38983,10,0,0,-0.017066,-0,0.0340119,0,1
14.57,-17.1879,0,1594.84,-3.72912,0,190.468,0,0,0,0.999855,0,-0.0170081,0,0,-0.000601019,0,89.4866,0.993588,-26.4988,0,1552.32,36.4242,-0,-239.861,122.285,122.285,2.38973,10,0,0,-0.017069,-0,0.0340179,0,1
14.58,-17.2252,0,1596.75,-3.733,0,190.516,0,0,0,0.999855,0,-0.0170111,0,0,-0.00060087,0,89.4818,0.993565,-26.5044,0,1552.38,36.432,-0,-239.938,122.281,122.281,2.38964,10,0,0,-0.017072,-0,0.0340239,0,1
14.59,-17.2626,0,1598.65,-3.73688,0,190.565,0,0,0,0.999855,0,-0.0170141,0,0,-0.000600721,0,89.477,0.993542,-26.51,0,1552.44,36.4398,-0,-240.014,122.277,122.277,2.38954,10,0,0,-0.017075,-0,0.0340299,0,1
14.6,-17.3,0,1600.56,-3.74076,0,190.613,0,0,0,0.999855,0,-0.0170171,0,0,-0.000600572,0,89.4722,0.993519,-26.5157,0,1552.5,36.4476,-0,-240.091,122.273,122.273,2.38944,10,0,0,-0.017078,-0,0.0340359,0,1
14.61,-17.3374,0,1602.47,-3.74465,0,190.662,0,0,0,0.999855,0,-0.0170201,0,0,-0.000600422,0,89.4674,0.993496,-26.5213,0,1552.55,36.4554,-0,-240.168,122.269,122.269,2.38935,10,0,0,-0.017081,-0,0.0340419,0,1
14.62,-17.3749,0,1604.37,-3.74853,0,190.71,0,0,0,0.999855,0,-0.0170231,0,0,-0.000600273,0,89.4626,0.993473,-26.5269,0,1552.61,36.4632,-0,-240.245,122.265,122.265,2.38925,10,0,0,-0.017084,-0,0.0340479,0,1
14.63,-17.4124,0,1606.28,-3.75241,0,190.759,0,0,0,0.999855,0,-0.0170261,0,0,-0.000600123,0,89.4578,0.99345,-26.5325,0,1552.67,36.471,-0,-240.322,122.261,122.261,2.38916,10,0,0,-0.017087,-0,0.0340539,0,1
14.64,-17.4499,0,1608.19,-3.7563,0,190.807,0,0,0,0.999855,0,-0.0170291,0,0,-0.000599974,0,89.453,0.993427,-26.5382,0,1552.73,36.4788,-0,-240.398,122.257,122.257,2.38906,10,0,0,-0.01709,-0,0.0340599,0,1
14.65,-17.4875,0,1610.1,-3.76018,0,190.856,0,0,0,0.999855,0,-0.0170321,0,0,-0.000599824,0,89.4482,0.993404,-26.5438,0,1552.79,36.4866,-0,-240.475,122.253,122.253,2.38896,10,0,0,-0.0170929,-0,0.0340659,0,1
14.66,-17.5251,0,1612.01,-3.76407,0,190.905,0,0,0,0.999855,0,-0.0170351,0,0,-0.000599674,0,89.4434,0.993381,-26.5494,0,1552.84,36.4944,-0,-240.552,122.249,122.249,2.38887,10,0,0,-0.0170959,-0,0.0340719,0,1
14.67,-17.5628,0,1613.92,-3.76796,0,190.953,0,0,0,0.999855,0,-0.0170381,0,0,-0.000599524,0,89.4386,0.993358,-26.555,0,1552.9,36.5022,-0,-240.629,122.245,122.245,2.38877,10,0,0,-0.0170989,-0,0.0340779,0,1
14.68,-17.6005,0,1615.82,-3.77185,0,191.002,0,0,0,0.999855,0,-0.0170411,0,0,-0.000599374,0,89.4338,0.993335,-26.5607,0,1552.96,36.51,-0,-240.705,122.241,122.241,2.38868,10,0,0,-0.0171019,-0,0.0340839,0,1
14.69,-17.6382,0,1617.74,-3.77573,0,191.05,0,0,0,0.999855,0,-0.0170441,0,0,-0.000599224,0,89.429,0.993312,-26.5663,0,1553.02,36.5178,-0,-240.782,122.237,122.237,2.38858,10,0,0,-0.0171049,-0,0.0340899,0,1
14.7,-17.676,0,1619.65,-3.77962,0,191.099,0,0,0,0.999855,0,-0.0170471,0,0,-0.000599074,0,89.4242,0.993289,-26.5719,0,1553.08,36.5256,-0,-240.859,122.233,122.233,2.38848,10,0,0,-0.0171078,-0,0.0340959,0,1
14.71,-17.7138,0,1621.56,-3.78351,0,191.147,0,0,0,0.999855,0,-0.0170501,0,0,-0.000598924,0,89.4194,0.993266,-26.5775,0,1553.13,36.5334,-0,-240.936,122.229,122.229,2.38839,10,0,0,-0.0171108,-0,0.0341019,0,1
14.72,-17.7516,0,1623.47,-3.78741,0,191.196,0,0,0,0.999855,0,-0.0170531,0,0,-0.000598774,0,89.4146,0.993243,-26.5832,0,1553.19,36.5411,-0,-241.012,122.225,122.225,2.38829,10,0,0,-0.0171138,-0,0.0341079,0,1
14.73,-17.7895,0,1625.38,-3.7913,0,191.245,0,0,0,0.999855,0,-0.0170561,0,0,-0.000598623,0,89.4098,0.99322,-26.5888,0,1553.25,36.5489,-0,-241.089,122.221,122.221,2.3882,10,0,0,-0.0171168,-0,0.0341138,0,1
14.74,-17.8275,0,1627.29,-3.79519,0,191.293,0,0,0,0.999854,0,-0.0170591,0,0,-0.000598473,0,89.405,0.993197,-26.5944,0,1553.31,36.5567,-0,-241.166,122.217,122.217,2.3881,10,0,0,-0.0171198,-0,0.0341198,0,1
14.75,-17.8654,0,1629.21,-3.79908,0,191.342,0,0,0,0.999854,0,-0.0170621,0,0,-0.000598322,0,89.4002,0.993174,-26.6,0,1553.37,36.5645,-0,-241.242,122.213,122.213,2.388,10,0,0,-0.0171227,-0,0.0341258,0,1
14.76,-17.9035,0,1631.12,-3.80298,0,191.391,0,0,0,0.999854,0,-0.0170651,0,0,-0.000598171,0,89.3954,0.993151,-26.6056,0,1553.42,36.5723,-0,-241.319,122.209,122.209,2.38791,10,0,0,-0.0171257,-0,0.0341318,0,1
14.77,-17.9415,0,1633.03,-3.80687,0,191.439,0,0,0,0.999854,0,-0.0170681,0,0,-0.000598021,0,89.3906,0.993128,-26.6112,0,1553.48,36.5801,-0,-241.396,122.205,122.205,2.38781,10,0,0,-0.0171287,-0,0.0341378,0,1
14.78,-17.9796,0,1634.95,-3.81077,0,191.488,0,0,0,0.999854,0,-0.017071,0,0,-0.00059787,0,89.3858,0.993105,-26.6169,0,1553.54,36.5879,-0,-241.473,122.201,122.201,2.38772,10,0,0,-0.0171317,-0,0.0341438,0,1
14.79,-18.0177,0,1636.86,-3.81466,0,191.536,0,0,0,0.999854,0,-0.017074,0,0,-0.000597719,0,89.381,0.993082,-26.6225,0,1553.6,36.5957,-0,-241.549,122.197,122.197,2.38762,10,0,0,-0.0171346,-0,0.0341497,0,1
14.8,-18.0559,0,1638.78,-3.81856,0,191.585,0,0,0,0.999854,0,-0.017077,0,0,-0.000597568,0,89.3762,0.993059,-26.6281,0,1553.66,36.6034,-0,-241.626,122.193,122.193,2.38752,10,0,0,-0.0171376,-0,0.0341557,0,1
14.81,-18.0941,0,1640.7,-3.82246,0,191.634,0,0,0,0.999854,0,-0.01708,0,0,-0.000597417,0,89.3714,0.993036,-26.6337,0,1553.71,36.6112,-0,-241.703,122.189,122.189,2.38743,10,0,0,-0.0171406,-0,0.0341617,0,1
14.82,-18.1323,0,1642.61,-3.82636,0,191.682,0,0,0,0.999854,0,-0.017083,0,0,-0.000597266,0,89.3666,0.993013,-26.6393,0,1553.77,36.619,-0,-241.779,122.185,122.185,2.38733,10,0,0,-0.0171436,-0,0.0341677,0,1
14.83,-18.1706,0,1644.53,-3.83026,0,191.731,0,0,0,0.999854,0,-0.017086,0,0,-0.000597115,0,89.3618,0.99299,-26.6449,0,1553.83,36.6268,-0,-241.856,122.181,122.181,2.38724,10,0,0,-0.0171465,-0,0.0341736,0,1
14.84,-18.2089,0,1646.45,-3.83416,0,191.78,0,0,0,0.999854,0,-0.017089,0,0,-0.000596964,0,89.357,0.992967,-26.6505,0,1553.89,36.6346,-0,-241.933,122.177,122.177,2.38714,10,0,0,-0.0171495,-0,0.0341796,0,1
14.85,-18.2473,0,1648.37,-3.83806,0,191.828,0,0,0,0.999854,0,-0.017092,0,0,-0.000596812,0,89.3522,0.992944,-26.6561,0,1553.95,36.6423,-0,-242.009,122.173,122.173,2.38704,10,0,0,-0.0171525,-0,0.0341856,0,1
14.86,-18.2857,0,1650.28,-3.84196,0,191.877,0,0,0,0.999854,0,-0.0170949,0,0,-0.000596661,0,89.3474,0.992921,-26.6618,0,1554,36.6501,-0,-242.086,122.169,122.169,2.38695,10,0,0,-0.0171554,-0,0.0341915,0,1
14.87,-18.3241,0,1652.2,-3.84586,0,191.926,0,0,0,0.999854,0,-0.0170979,0,0,-0.000596509,0,89.3426,0.992898,-26.6674,0,1554.06,36.6579,-0,-242.163,122.165,122.165,2.38685,10,0,0,-0.0171584,-0,0.0341975,0,1
14.88,-18.3626,0,1654.12,-3.84977,0,191.974,0,0,0,0.999854,0,-0.0171009,0,0,-0.000596358,0,89.3378,0.992875,-26.673,0,1554.12,36.6657,-0,-242.239,122.161,122.161,2.38676,10,0,0,-0.0171614,-0,0.0342035,0,1
14.89,-18.4011,0,1656.04,-3.85367,0,192.023,0,0,0,0.999854,0,-0.0171039,0,0,-0.000596206,0,89.333,0.992852,-26.6786,0,1554.18,36.6734,-0,-242.316,122.157,122.157,2.38666,10,0,0,-0.0171643,-0,0.0342094,0,1
14.9,-18.4397,0,1657.96,-3.85758,0,192.072,0,0,0,0.999854,0,-0.0171069,0,0,-0.000596054,0,89.3282,0.992829,-26.6842,0,1554.24,36.6812,-0,-242.392,122.153,122.153,2.38656,10,0,0,-0.0171673,-0,0.0342154,0,1
14.91,-18.4783,0,1659.88,-3.86148,0,192.121,0,0,0,0.999854,0,-0.0171098,0,0,-0.000595903,0,89.3234,0.992806,-26.6898,0,1554.29,36.689,-0,-242.469,122.149,122.149,2.38647,10,0,0,-0.0171703,-0,0.0342214,0,1
14.92,-18.5169,0,1661.81,-3.86539,0,192.169,0,0,0,0.999854,0,-0.0171128,0,0,-0.000595751,0,89.3186,0.992783,-26.6954,0,1554.35,36.6967,-0,-242.546,122.145,122.145,2.38637,10,0,0,-0.0171732,-0,0.0342273,0,1
14.93,-18.5556,0,1663.73,-3.8693,0,192.218,0,0,0,0.999854,0,-0.0171158,0,0,-0.000595599,0,89.3138,0.99276,-26.701,0,1554.41,36.7045,-0,-242.622,122.141,122.141,2.38628,10,0,0,-0.0171762,-0,0.0342333,0,1
14.94,-18.5943,0,1665.65,-3.8732,0,192.267,0,0,0,0.999853,0,-0.0171188,0,0,-0.000595447,0,89.309,0.992737,-26.7066,0,1554.47,36.7123,-0,-242.699,122.137,122.137,2.38618,10,0,0,-0.0171792,-0,0.0342392,0,1
14.95,-18.6331,0,1667.57,-3.87711,0,192.316,0,0,0,0.999853,0,-0.0171218,0,0,-0.000595295,0,89.3042,0.992714,-26.7122,0,1554.53,36.72,-0,-242.775,122.133,122.133,2.38608,10,0,0,-0.0171821,-0,0.0342452,0,1
14.96,-18.6719,0,1669.5,-3.88102,0,192.364,0,0,0,0.999853,0,-0.0171247,0,0,-0.000595143,0,89.2994,0.992691,-26.7178,0,1554.58,36.7278,-0,-242.852,122.129,122.129,2.38599,10,0,0,-0.0171851,-0,0.0342511,0,1
14.97,-18.7107,0,1671.42,-3.88493,0,192.413,0,0,0,0.999853,0,-0.0171277,0,0,-0.00059499,0,89.2946,0.992668,-26.7234,0,1554.64,36.7356,-0,-242.929,122.125,122.125,2.38589,10,0,0,-0.017188,-0,0.0342571,0,1
14.98,-18.7495,0,1673.34,-3.88884,0,192.462,0,0,0,0.999853,0,-0.0171307,0,0,-0.000594838,0,89.2898,0.992645,-26.729,0,1554.7,36.7433,-0,-243.005,122.121,122.121,2.3858,10,0,0,-0.017191,-0,0.034263,0,1
14.99,-18.7885,0,1675.27,-3.89276,0,192.511,0,0,0,0.999853,0,-0.0171337,0,0,-0.000594686,0,89.285,0.992622,-26.7346,0,1554.76,36.7511,-0,-243.082,122.117,122.117,2.3857,10,0,0,-0.017194,-0,0.034269,0,1
15,-18.8274,0,1677.19,-3.89667,0,192.559,0,0,0,0.999853,0,-0.0171366,0,0,-0.000594533,0,89.2802,0.992599,-26.7402,0,1554.82,36.7589,-0,-243.158,122.113,122.113,2.3856,10,0,0,-0.0171969,-0,0.0342749,0,1
15.01,-18.8664,0,1679.12,-3.90058,0,192.608,0,0,0,0.999853,0,-0.0171396,0,0,-0.000594381,0,89.2754,0.992576,-26.7458,0,1554.87,36.7666,-0,-243.235,122.109,122.109,2.38551,10,0,0,-0.0171999,-0,0.0342809,0,1
15.02,-18.9054,0,1681.05,-3.9045,0,192.657,0,0,0,0.999853,0,-0.0171426,0,0,-0.000594228,0,89.2706,0.992553,-26.7514,0,1554.93,36.7744,-0,-243.311,122.105,122.105,2.38541,10,0,0,-0.0172028,-0,0.0342868,0,1
15.03,-18.9445,0,1682.97,-3.90841,0,192.706,0,0,0,0.999853,0,-0.0171455,0,0,-0.000594075,0,89.2658,0.99253,-26.757,0,1554.99,36.7821,-0,-243.388,122.101,122.101,2.38532,10,0,0,-0.0172058,-0,0.0342928,0,1
15.04,-18.9836,0,1684.9,-3.91233,0,192.754,0,0,0,0.999853,0,-0.0171485,0,0,-0.000593923,0,89.261,0.992507,-26.7626,0,1555.05,36.7899,-0,-243.464,122.097,122.097,2.38522,10,0,0,-0.0172087,-0,0.0342987,0,1
15.05,-19.0227,0,1686.83,-3.91624,0,192.803,0,0,0,0.999853,0,-0.0171515,0,0,-0.00059377,0,89.2562,0.992484,-26.7682,0,1555.11,36.7976,-0,-243.541,122.093,122.093,2.38512,10,0,0,-0.0172117,-0,0.0343046,0,1
15.06,-19.0619,0,1688.76,-3.92016,0,192.852,0,0,0,0.999853,0,-0.0171544,0,0,-0.000593617,0,89.2514,0.992461,-26.7738,0,1555.16,36.8054,-0,-243.617,122.089,122.089,2.38503,10,0,0,-0.0172146,-0,0.0343106,0,1
15.07,-19.1011,0,1690.69,-3.92408,0,192.901,0,0,0,0.999853,0,-0.0171574,0,0,-0.000593464,0,89.2466,0.992438,-26.7794,0,1555.22,36.8132,-0,-243.694,122.085,122.085,2.38493,10,0,0,-0.0172176,-0,0.0343165,0,1
